plant_uid,water_scenario,heat_scenario,country,plant_name,lat,lon,bucket,capacity_mw,commissioning_year,hazard_gfdl_esm4,hazard_miroc6,age,age_factor,age_factor_neutralized_missing_year,hazard_gfdl_esm4_aged,hazard_miroc6_aged
BRA-45e13328fbc3,pes,ssp585,Brazil,Gpack Autoprodutor solar project,-28.7243,-49.304,solar,2.4,2025.0,0.0164427494446353,0.046951059539251,25.0,1.1610593998599958,False,0.01909100880223654,0.0545129690114337
BRA-45e59d726a57,bau,ssp370,Brazil,Belmonte Solar Project,-7.856,-38.8454,solar,50.0,2023.0,0.034044070237663,0.8479029926771698,27.0,1.1727634601725492,False,0.039925641610278964,0.9943896475827373
BRA-45e59d726a57,opt,ssp126,Brazil,Belmonte Solar Project,-7.856,-38.8454,solar,50.0,2023.0,0.0099873116418328,0.831304554613722,27.0,1.1727634601725492,False,0.011712754158897417,0.9749236059259885
BRA-45e59d726a57,pes,ssp585,Brazil,Belmonte Solar Project,-7.856,-38.8454,solar,50.0,2023.0,0.0255894671418269,0.847853667092026,27.0,1.1727634601725492,False,0.030010392029220664,0.9943318003388291
BRA-45e8b282685f,bau,ssp370,Brazil,Tozzo Alimentos solar project,-27.5973,-48.5496,solar,1.5,2022.0,0.0172090493831184,0.0124690553104769,28.0,1.178554115951341,False,0.020281795982084076,0.014695456458187478
BRA-45e8b282685f,opt,ssp126,Brazil,Tozzo Alimentos solar project,-27.5973,-48.5496,solar,1.5,2022.0,0.0201923487118288,0.015404277245972,28.0,1.178554115951341,False,0.023797775685050593,0.01815477435149589
BRA-45e8b282685f,pes,ssp585,Brazil,Tozzo Alimentos solar project,-27.5973,-48.5496,solar,1.5,2022.0,0.0369712727708693,0.0139543323082546,28.0,1.178554115951341,False,0.04357264569606775,0.016445935777246238
BRA-45f72453e289,bau,ssp370,Brazil,Taua Geracao de Energia solar project,-4.8661,-44.3653,solar,1.0,2020.0,0.0798866097904796,0.9021309459452426,30.0,1.190014107479704,False,0.09506619264939696,1.0735485524688488
BRA-45f72453e289,opt,ssp126,Brazil,Taua Geracao de Energia solar project,-4.8661,-44.3653,solar,1.0,2020.0,0.0271336631704659,0.8961607640337788,30.0,1.190014107479704,False,0.03228944196045689,1.0664439517699869
BRA-45f72453e289,pes,ssp585,Brazil,Taua Geracao de Energia solar project,-4.8661,-44.3653,solar,1.0,2020.0,0.1320514194703738,0.9154608206014456,30.0,1.190014107479704,False,0.15714305208246487,1.0894112913606666
BRA-45ff1e2ec7b8,bau,ssp370,Brazil,Maza Produtos Químicos solar project,-21.8996,-47.058,solar,1.4,2020.0,0.0132900481187234,0.3181611004223894,30.0,1.190014107479704,False,0.015815344750364946,0.37861619795391016
BRA-45ff1e2ec7b8,opt,ssp126,Brazil,Maza Produtos Químicos solar project,-21.8996,-47.058,solar,1.4,2020.0,0.0425266339668329,0.2550466770638093,30.0,1.190014107479704,False,0.050607294364156716,0.3035091437717533
BRA-45ff1e2ec7b8,pes,ssp585,Brazil,Maza Produtos Químicos solar project,-21.8996,-47.058,solar,1.4,2020.0,0.0636531934154564,0.3478217482653715,30.0,1.190014107479704,False,0.07574819815052732,0.4139127873240463
BRA-4607701b90e0,bau,ssp370,Brazil,Ventos De Santa Eugenia wind farm,-11.4275,-42.1579,wind,39.9,2023.0,0.0297268349902536,0.7806227421236399,27.0,1.108,False,0.03293733316920099,0.8649299982729931
BRA-4607701b90e0,opt,ssp126,Brazil,Ventos De Santa Eugenia wind farm,-11.4275,-42.1579,wind,39.9,2023.0,0.0303602643218431,0.7168202521976359,27.0,1.108,False,0.03363917286860216,0.7942368394349807
BRA-4607701b90e0,pes,ssp585,Brazil,Ventos De Santa Eugenia wind farm,-11.4275,-42.1579,wind,39.9,2023.0,0.0223485815762055,0.779808637147501,27.0,1.108,False,0.024762228386435697,0.8640279699594312
BRA-4609b67e5449,bau,ssp370,Brazil,São Bento Abade Consorcio Grecia solar project,-21.54,-45.1,solar,5.0,2025.0,0.0223485815762055,0.2597440820618691,25.0,1.1610593998599958,False,0.025948030712591316,0.30157830803593927
BRA-4609b67e5449,opt,ssp126,Brazil,São Bento Abade Consorcio Grecia solar project,-21.54,-45.1,solar,5.0,2025.0,0.0230526954550949,0.2255154830914037,25.0,1.1610593998599958,False,0.02676554875024774,0.2618368714572422
BRA-4609b67e5449,pes,ssp585,Brazil,São Bento Abade Consorcio Grecia solar project,-21.54,-45.1,solar,5.0,2025.0,0.0271336631704659,0.3172524088516844,25.0,1.1610593998599958,False,0.03150379467670441,0.36834889142547467
BRA-4621ad8faaf6,bau,ssp370,Brazil,Rio Pardo power station,-23.0618,-49.1264,thermal,60.0,2009.0,0.1925007526482891,0.2515674931580546,41.0,1.0,False,0.1925007526482891,0.2515674931580546
BRA-4621ad8faaf6,opt,ssp126,Brazil,Rio Pardo power station,-23.0618,-49.1264,thermal,60.0,2009.0,0.2323848500151769,0.2061430090390765,41.0,1.0,False,0.2323848500151769,0.2061430090390765
BRA-4621ad8faaf6,pes,ssp585,Brazil,Rio Pardo power station,-23.0618,-49.1264,thermal,60.0,2009.0,0.1991496639227323,0.2771570018219573,41.0,1.0,False,0.1991496639227323,0.2771570018219573
BRA-46248fa555a1,bau,ssp370,Brazil,Maral wind farm,-5.0207,-36.9989,wind,39.0,2021.0,0.0381084404250664,0.0393786927818431,29.0,1.116,False,0.04252901951437411,0.0439466211445369
BRA-46248fa555a1,opt,ssp126,Brazil,Maral wind farm,-5.0207,-36.9989,wind,39.0,2021.0,0.0290875675764646,0.0305504920208604,29.0,1.116,False,0.0324617254153345,0.03409434909528021
BRA-46248fa555a1,pes,ssp585,Brazil,Maral wind farm,-5.0207,-36.9989,wind,39.0,2021.0,0.0271336631704659,0.04267225461298,29.0,1.116,False,0.030281168098239948,0.04762223614808568
BRA-46277825ad37,bau,ssp370,Brazil,Oeste Serido wind farm,-6.794,-36.6753,wind,22.5,2023.0,0.0140917505549057,0.8379234162049702,27.0,1.108,False,0.015613659614835516,0.9284191451551072
BRA-46277825ad37,opt,ssp126,Brazil,Oeste Serido wind farm,-6.794,-36.6753,wind,22.5,2023.0,0.0290875675764646,0.8152908041655603,27.0,1.108,False,0.03222902487472278,0.9033422110154409
BRA-46277825ad37,pes,ssp585,Brazil,Oeste Serido wind farm,-6.794,-36.6753,wind,22.5,2023.0,0.024439846856824,0.8504924778894635,27.0,1.108,False,0.027079350317360994,0.9423456655015257
BRA-46340891e5f3,bau,ssp370,Brazil,Campo Grande Consorcio de Geracao Distribuida Plin e Ergia solar project,-20.01,-54.55,solar,1.0,2024.0,0.4519874024272892,0.7862584938775199,26.0,1.1669319840609758,False,0.5274385562850432,0.9175101842452889
BRA-46340891e5f3,opt,ssp126,Brazil,Campo Grande Consorcio de Geracao Distribuida Plin e Ergia solar project,-20.01,-54.55,solar,1.0,2024.0,0.4261157734246323,0.7687587488178059,26.0,1.1669319840609758,False,0.49724812492208337,0.8970891720221956
BRA-46340891e5f3,pes,ssp585,Brazil,Campo Grande Consorcio de Geracao Distribuida Plin e Ergia solar project,-20.01,-54.55,solar,1.0,2024.0,0.5787901728435986,0.8319987397861038,26.0,1.1669319840609758,False,0.6754087647513756,0.9708859401548297
BRA-463450777363,bau,ssp370,Brazil,Jacaré dos Homens Sol do o Francisco 4 Energia Solar Lt,-9.6349,-37.2056,solar,2.5,2025.0,0.0187167225790168,0.7410616982375161,25.0,1.1610593998599958,False,0.02173122668493928,0.8604166506148798
BRA-463450777363,opt,ssp126,Brazil,Jacaré dos Homens Sol do o Francisco 4 Energia Solar Lt,-9.6349,-37.2056,solar,2.5,2025.0,0.0019260382710143,0.7024251601889151,25.0,1.1610593998599958,False,0.002236244839051247,0.8155573349355032
BRA-463450777363,pes,ssp585,Brazil,Jacaré dos Homens Sol do o Francisco 4 Energia Solar Lt,-9.6349,-37.2056,solar,2.5,2025.0,0.0490152977370997,0.753960776766617,25.0,1.1610593998599958,False,0.05690967217459599,0.8753932469906246
BRA-463b9d67b016,bau,ssp370,Brazil,Mateus Leme Cooperativa Evolua Minas I solar project,-19.9867,-44.4281,solar,2.4,2023.0,0.0292764015970353,0.2893621089802082,27.0,1.1727634601725492,False,0.03433429403834026,0.3393533081704552
BRA-463b9d67b016,opt,ssp126,Brazil,Mateus Leme Cooperativa Evolua Minas I solar project,-19.9867,-44.4281,solar,2.4,2023.0,0.0179669818981482,0.2468459656332064,27.0,1.1727634601725492,False,0.02107101985972984,0.2894919287856333
BRA-463b9d67b016,pes,ssp585,Brazil,Mateus Leme Cooperativa Evolua Minas I solar project,-19.9867,-44.4281,solar,2.4,2023.0,0.0462633654737497,0.3366472156032979,27.0,1.1727634601725492,False,0.054255984572221944,0.39480755342837787
BRA-46406cd012a2,bau,ssp370,Brazil,Frutal Ebes Sistemas de Energia II solar project,-20.04,-48.91,solar,2.5,2022.0,0.4258090673722048,0.616908321798965,28.0,1.178554115951341,False,0.5018390289609139,0.7270598418208046
BRA-46406cd012a2,opt,ssp126,Brazil,Frutal Ebes Sistemas de Energia II solar project,-20.04,-48.91,solar,2.5,2022.0,0.3841447197915804,0.5836959894190671,28.0,1.178554115951341,False,0.45273534063134163,0.687917310794132
BRA-46406cd012a2,pes,ssp585,Brazil,Frutal Ebes Sistemas de Energia II solar project,-20.04,-48.91,solar,2.5,2022.0,0.5105797733106224,0.6366864397238071,28.0,1.178554115951341,False,0.6017458933567368,0.7503694241068983
BRA-46440d7c68dc,bau,ssp370,Brazil,Panatí Solar Plant,-5.3348,-38.8144,solar,30.0,2024.0,0.0290875675764646,0.8918490706829029,26.0,1.1669319840609758,False,0.03394321294351155,1.0407272055349372
BRA-46440d7c68dc,opt,ssp126,Brazil,Panatí Solar Plant,-5.3348,-38.8144,solar,30.0,2024.0,0.0297268349902536,0.8939580554070833,26.0,1.1669319840609758,False,0.03468919453502987,1.0431882472634795
BRA-46440d7c68dc,pes,ssp585,Brazil,Panatí Solar Plant,-5.3348,-38.8144,solar,30.0,2024.0,0.012650553544231,0.8967974664737387,26.0,1.1669319840609758,False,0.014762335546839091,1.0465016468530564
BRA-46467b65ea24,bau,ssp370,Brazil,Boa Sorte Solar Plant,-17.1901,-46.5901,solar,44.1,,0.1519525854177184,0.602306434722391,,1.0,True,0.1519525854177184,0.602306434722391
BRA-46467b65ea24,opt,ssp126,Brazil,Boa Sorte Solar Plant,-17.1901,-46.5901,solar,44.1,,0.1208237752692411,0.5371549284378002,,1.0,True,0.1208237752692411,0.5371549284378002
BRA-46467b65ea24,pes,ssp585,Brazil,Boa Sorte Solar Plant,-17.1901,-46.5901,solar,44.1,,0.1185931962470223,0.6255195353833953,,1.0,True,0.1185931962470223,0.6255195353833953
BRA-4651eae4aa4e,bau,ssp370,Brazil,Vazante Ebes Sistemas de Energia solar project,-17.9896,-46.9004,solar,2.5,2021.0,0.1519525854177184,0.602306434722391,29.0,1.1843042371396817,False,0.17995809075453328,0.7133140626982227
BRA-4651eae4aa4e,opt,ssp126,Brazil,Vazante Ebes Sistemas de Energia solar project,-17.9896,-46.9004,solar,2.5,2021.0,0.1208237752692411,0.5371549284378002,29.0,1.1843042371396817,False,0.1430921089985749,0.6361548577493493
BRA-4651eae4aa4e,pes,ssp585,Brazil,Vazante Ebes Sistemas de Energia solar project,-17.9896,-46.9004,solar,2.5,2021.0,0.1185931962470223,0.6255195353833953,29.0,1.1843042371396817,False,0.1404504248112863,0.7408054361682002
BRA-465288a576bd,bau,ssp370,Brazil,Rondon do Pará Private Installation solar project,-4.72,-48.01,solar,1.2,2022.0,0.3110350440510811,0.8316018077055155,28.0,1.178554115951341,False,0.36657163137150833,0.980087733303911
BRA-465288a576bd,opt,ssp126,Brazil,Rondon do Pará Private Installation solar project,-4.72,-48.01,solar,1.2,2022.0,0.1304063231793795,0.8224949205719382,28.0,1.178554115951341,False,0.15369090892913848,0.9693547739891291
BRA-465288a576bd,pes,ssp585,Brazil,Rondon do Pará Private Installation solar project,-4.72,-48.01,solar,1.2,2022.0,0.4573400335416996,0.8511536687538257,28.0,1.178554115951341,False,0.5389999789198945,1.0031306596169056
BRA-465806dd6ae5,bau,ssp370,Brazil,Pedranópolis PV Solar Complex,-20.193,-50.0484,solar,30.0,2022.0,0.4813421068986698,0.7090566536053434,28.0,1.178554115951341,False,0.5672877212661177,0.8356616375492618
BRA-465806dd6ae5,opt,ssp126,Brazil,Pedranópolis PV Solar Complex,-20.193,-50.0484,solar,30.0,2022.0,0.4385835301033245,0.6697323421694582,28.0,1.178554115951341,False,0.5168944245917421,0.7893158084495469
BRA-465806dd6ae5,pes,ssp585,Brazil,Pedranópolis PV Solar Complex,-20.193,-50.0484,solar,30.0,2022.0,0.5569542153844714,0.7192507306969866,28.0,1.178554115951341,False,0.6564006829378185,0.8476759090639432
BRA-46589dc287c8,bau,ssp370,Brazil,Comendador Levy Gasparian Ikaros Engenharia e Consultoria solar project,-22.05,-43.17,solar,5.0,2024.0,0.0807561056480023,0.3341539820917074,26.0,1.1669319840609758,False,0.09423688258886109,0.38993496930415183
BRA-46589dc287c8,opt,ssp126,Brazil,Comendador Levy Gasparian Ikaros Engenharia e Consultoria solar project,-22.05,-43.17,solar,5.0,2024.0,0.0406119365482124,0.2705471943335319,26.0,1.1669319840609758,False,0.047391367692763954,0.31571017426575876
BRA-46589dc287c8,pes,ssp585,Brazil,Comendador Levy Gasparian Ikaros Engenharia e Consultoria solar project,-22.05,-43.17,solar,5.0,2024.0,0.0907509269613814,0.3976905936959928,26.0,1.1669319840609758,False,0.1059001592544175,0.4640778735440523
BRA-465cd1b84800,bau,ssp370,Brazil,Canoa Quebrada hydroelectric plant,-12.7932,-56.008,hydro,28.0,2006.0,0.2045365147060722,0.4066268081593234,44.0,1.242,False,0.25403435126494167,0.5050304957338797
BRA-465cd1b84800,opt,ssp126,Brazil,Canoa Quebrada hydroelectric plant,-12.7932,-56.008,hydro,28.0,2006.0,0.1874303234775647,0.3218434948628194,44.0,1.242,False,0.23278846175913534,0.39972962061962164
BRA-465cd1b84800,pes,ssp585,Brazil,Canoa Quebrada hydroelectric plant,-12.7932,-56.008,hydro,28.0,2006.0,0.3909572656371666,0.4822101027503064,44.0,1.242,False,0.4855689239213609,0.5989049476158805
BRA-46666403b64c,bau,ssp370,Brazil,Araçuaí Aracuai 1 Gd Parque Solar,-16.83,-42.08,solar,2.5,2025.0,0.0419461709535026,0.6224644281328997,25.0,1.1610593998599958,False,0.04870199607369852,0.7227181753621801
BRA-46666403b64c,opt,ssp126,Brazil,Araçuaí Aracuai 1 Gd Parque Solar,-16.83,-42.08,solar,2.5,2025.0,0.0169588565553932,0.5184836715255824,25.0,1.1610593998599958,False,0.019690239814516588,0.6019903404986999
BRA-46666403b64c,pes,ssp585,Brazil,Araçuaí Aracuai 1 Gd Parque Solar,-16.83,-42.08,solar,2.5,2025.0,0.0481812717954426,0.6383471553507414,25.0,1.1610593998599958,False,0.055941318515307925,0.7411589650938674
BRA-466bb79dafac,bau,ssp370,Brazil,Pirangi Consorcio Limoeiro Energias Renováveis 16 solar project,-21.097,-48.6652,solar,1.0,2023.0,0.193544926610259,0.6629058140650408,27.0,1.1727634601725492,False,0.2269824178302894,0.7774317162714177
BRA-466bb79dafac,opt,ssp126,Brazil,Pirangi Consorcio Limoeiro Energias Renováveis 16 solar project,-21.097,-48.6652,solar,1.0,2023.0,0.165532360380249,0.6395632525752541,27.0,1.1727634601725492,False,0.1941303037300702,0.7500564130893651
BRA-466bb79dafac,pes,ssp585,Brazil,Pirangi Consorcio Limoeiro Energias Renováveis 16 solar project,-21.097,-48.6652,solar,1.0,2023.0,0.2839358900412688,0.6768576632069943,27.0,1.1727634601725492,False,0.3329896368719708,0.7937939351469405
BRA-467054c659d0,bau,ssp370,Brazil,Mendubim Solar Project,-5.633,-37.0316,solar,22.2,2023.0,0.0381084404250664,0.8379234162049702,27.0,1.1727634601725492,False,0.04469218645468032,0.982685964948144
BRA-467054c659d0,opt,ssp126,Brazil,Mendubim Solar Project,-5.633,-37.0316,solar,22.2,2023.0,0.0290875675764646,0.8152908041655603,27.0,1.1727634601725492,False,0.03411283639897748,0.9561432645400627
BRA-467054c659d0,pes,ssp585,Brazil,Mendubim Solar Project,-5.633,-37.0316,solar,22.2,2023.0,0.0271336631704659,0.8504924778894635,27.0,1.1727634601725492,False,0.03182136870695205,0.9974265012203725
BRA-46739d30a2ea,bau,ssp370,Brazil,Poconé Consórcio Alsolar - Geração de Energia Renovável VI,-16.2582,-56.6326,solar,1.0,2023.0,0.7250438866702741,0.8131223168295652,27.0,1.1727634601725492,False,0.8503049773083843,0.9536001418285607
BRA-46739d30a2ea,opt,ssp126,Brazil,Poconé Consórcio Alsolar - Geração de Energia Renovável VI,-16.2582,-56.6326,solar,1.0,2023.0,0.6984802131139211,0.7913833504435562,27.0,1.1727634601725492,False,0.8191520715935416,0.9281054763891301
BRA-46739d30a2ea,pes,ssp585,Brazil,Poconé Consórcio Alsolar - Geração de Energia Renovável VI,-16.2582,-56.6326,solar,1.0,2023.0,0.7822719561239047,0.8395948343291952,27.0,1.1727634601725492,False,0.917419966059819,0.9846461430509051
BRA-4697b130a4bd,bau,ssp370,Brazil,São Gonçalo Solar Park,-10.1161,-45.2738,solar,43.0,2022.0,0.0529397889056417,0.8009382857198776,28.0,1.178554115951341,False,0.06239240611233917,0.943949113258173
BRA-4697b130a4bd,opt,ssp126,Brazil,São Gonçalo Solar Park,-10.1161,-45.2738,solar,43.0,2022.0,0.0251231662319456,0.7507789088165125,28.0,1.178554115951341,False,0.02960901096838923,0.8848335731551574
BRA-4697b130a4bd,pes,ssp585,Brazil,São Gonçalo Solar Park,-10.1161,-45.2738,solar,43.0,2022.0,0.0206903860587755,0.794174034518449,28.0,1.178554115951341,False,0.02438473965019211,0.9359770771634005
BRA-46a371351a36,bau,ssp370,Brazil,Mundo Novo wind farm,-5.2026,-35.6386,wind,40.5,2024.0,0.0148842991799248,0.0215333087977755,26.0,1.104,False,0.01643226629463698,0.023772772912744152
BRA-46a371351a36,opt,ssp126,Brazil,Mundo Novo wind farm,-5.2026,-35.6386,wind,40.5,2024.0,0.0290875675764646,0.0305504920208604,26.0,1.104,False,0.03211267460441692,0.033727743191029884
BRA-46a371351a36,pes,ssp585,Brazil,Mundo Novo wind farm,-5.2026,-35.6386,wind,40.5,2024.0,0.010827846200962,0.0412824591149534,26.0,1.104,False,0.01195394220586205,0.04557583486290856
BRA-46a459a9426c,bau,ssp370,Brazil,Delta Maranhão wind farm,-2.6805,-42.6007,wind,27.0,2019.0,0.0187167225790168,0.0322042384443135,31.0,1.124,False,0.021037596178814885,0.036197564011408376
BRA-46a459a9426c,opt,ssp126,Brazil,Delta Maranhão wind farm,-2.6805,-42.6007,wind,27.0,2019.0,0.0148842991799248,0.0348645260065542,31.0,1.124,False,0.016729952278235476,0.039187727231366924
BRA-46a459a9426c,pes,ssp585,Brazil,Delta Maranhão wind farm,-2.6805,-42.6007,wind,27.0,2019.0,0.0223485815762055,0.0417492540057178,31.0,1.124,False,0.025119805691654985,0.04692616150242681
BRA-46b469a7bc58,bau,ssp370,Brazil,Limeira Axs Energia solar project,-22.5615,-47.4018,solar,1.0,2024.0,0.0217989056234616,0.4737278768850719,26.0,1.1669319840609758,False,0.025437840189544005,0.5528082112784906
BRA-46b469a7bc58,opt,ssp126,Brazil,Limeira Axs Energia solar project,-22.5615,-47.4018,solar,1.0,2024.0,0.0425266339668329,0.4406441132679621,26.0,1.1669319840609758,False,0.0496256893503512,0.5142017093605723
BRA-46b469a7bc58,pes,ssp585,Brazil,Limeira Axs Energia solar project,-22.5615,-47.4018,solar,1.0,2024.0,0.0699995764369924,0.5287490591592903,26.0,1.1669319840609758,False,0.08168474461504746,0.6170141886751248
BRA-46b97c5e8df3,bau,ssp370,Brazil,Primeira Igreja Evangelica Batista solar project,-22.18,-49.98,solar,1.0,2023.0,0.2562051078650639,0.7268665353888896,27.0,1.1727634601725492,False,0.3004679888137135,0.8524425131263068
BRA-46b97c5e8df3,opt,ssp126,Brazil,Primeira Igreja Evangelica Batista solar project,-22.18,-49.98,solar,1.0,2023.0,0.2388809194558969,0.6954541753446984,27.0,1.1727634601725492,False,0.28015081367029765,0.8156032450686953
BRA-46b97c5e8df3,pes,ssp585,Brazil,Primeira Igreja Evangelica Batista solar project,-22.18,-49.98,solar,1.0,2023.0,0.3635575257314976,0.7384133360285948,27.0,1.1727634601725492,False,0.4263669818486417,0.8659841789984501
BRA-46c9d68d9684,bau,ssp370,Brazil,Pedra Cheirosa wind farm,-2.9995,-39.7316,wind,23.1,2017.0,0.0290875675764646,0.0322042384443135,33.0,1.1320000000000001,False,0.03292712649655793,0.03645519791896289
BRA-46c9d68d9684,opt,ssp126,Brazil,Pedra Cheirosa wind farm,-2.9995,-39.7316,wind,23.1,2017.0,0.0277910947560312,0.0299891189116113,33.0,1.1320000000000001,False,0.03145951926382732,0.033947682607943994
BRA-46c9d68d9684,pes,ssp585,Brazil,Pedra Cheirosa wind farm,-2.9995,-39.7316,wind,23.1,2017.0,0.0116583213938855,0.0374135454111288,33.0,1.1320000000000001,False,0.013197219817878388,0.042352133405397806
BRA-472209164d57,bau,ssp370,Brazil,Sertão Solar Barreiras Complex,-12.047,-45.06900000000001,solar,350.0,2024.0,0.0529397889056417,0.7641690612280478,26.0,1.1669319840609758,False,0.061777132903429705,0.8917333187768591
BRA-472209164d57,opt,ssp126,Brazil,Sertão Solar Barreiras Complex,-12.047,-45.06900000000001,solar,350.0,2024.0,0.0223485815762055,0.7224833476155064,26.0,1.1669319840609758,False,0.026079274639670053,0.8430889262839785
BRA-472209164d57,pes,ssp585,Brazil,Sertão Solar Barreiras Complex,-12.047,-45.06900000000001,solar,350.0,2024.0,0.0344159337901224,0.7752646280990284,26.0,1.1669319840609758,False,0.04016105390101871,0.9046810906398938
BRA-473d231d3f95,bau,ssp370,Brazil,Consorcio garana solar project,-19.32,-45.32,solar,4.9,2019.0,0.0342307333660561,0.4276964697110672,31.0,1.1956840087273461,False,0.040929140492802885,0.5113898294226628
BRA-473d231d3f95,opt,ssp126,Brazil,Consorcio garana solar project,-19.32,-45.32,solar,4.9,2019.0,0.0156678952690304,0.3847955147486246,31.0,1.1956840087273461,False,0.01873385182359449,0.4600938436149381
BRA-473d231d3f95,pes,ssp585,Brazil,Consorcio garana solar project,-19.32,-45.32,solar,4.9,2019.0,0.0501757926389833,0.4839168570272236,31.0,1.1956840087273461,False,0.05999439288365162,0.5786116475010488
BRA-474bfc364c26,bau,ssp370,Brazil,Santa Clara wind farm,-5.2432,-35.8988,wind,30.0,2014.0,0.0148842991799248,0.0393786927818431,36.0,1.1440000000000001,False,0.017027638261833972,0.04504922454242851
BRA-474bfc364c26,opt,ssp126,Brazil,Santa Clara wind farm,-5.2432,-35.8988,wind,30.0,2014.0,0.0290875675764646,0.0305504920208604,36.0,1.1440000000000001,False,0.03327617730747551,0.0349497628718643
BRA-474bfc364c26,pes,ssp585,Brazil,Santa Clara wind farm,-5.2432,-35.8988,wind,30.0,2014.0,0.010827846200962,0.04267225461298,36.0,1.1440000000000001,False,0.01238705605390053,0.04881705927724912
BRA-4762b4f09594,bau,ssp370,Brazil,Matões Enova Instalacao e Manutencao Me solar project,-5.5211,-43.2042,solar,1.0,2024.0,0.2731908350576029,0.8263718234455678,26.0,1.1669319840609758,False,0.3187951231810433,0.9643197115054228
BRA-4762b4f09594,opt,ssp126,Brazil,Matões Enova Instalacao e Manutencao Me solar project,-5.5211,-43.2042,solar,1.0,2024.0,0.1133734597383896,0.8307384591963065,26.0,1.1669319840609758,False,0.13229911631237612,0.969415278425704
BRA-4762b4f09594,pes,ssp585,Brazil,Matões Enova Instalacao e Manutencao Me solar project,-5.5211,-43.2042,solar,1.0,2024.0,0.3545868045256918,0.8448208594834276,26.0,1.1669319840609758,False,0.4137786833270069,0.9858484817330949
BRA-476ddf61199e,bau,ssp370,Brazil,Tribunal Regional Eleitoral do Parana solar project,-23.0816,-52.4617,solar,2.0,2018.0,0.2110642233684046,0.5957809714898985,32.0,1.2013142206662546,False,0.25355445300634327,0.7157201534531714
BRA-476ddf61199e,opt,ssp126,Brazil,Tribunal Regional Eleitoral do Parana solar project,-23.0816,-52.4617,solar,2.0,2018.0,0.2013851750965438,0.5796241909974791,32.0,1.2013142206662546,False,0.24192687467484175,0.6963107832874449
BRA-476ddf61199e,pes,ssp585,Brazil,Tribunal Regional Eleitoral do Parana solar project,-23.0816,-52.4617,solar,2.0,2018.0,0.3437585169177499,0.6227003514672492,32.0,1.2013142206662546,False,0.4129619948484342,0.7480587874314814
BRA-4775de72f3bc,bau,ssp370,Brazil,Guaxupé Consorcio Ouro Preto solar project,-21.28,-46.68,solar,1.8,2025.0,0.0132900481187234,0.3181611004223894,25.0,1.1610593998599958,False,0.015430535292835458,0.3694039363152153
BRA-4775de72f3bc,opt,ssp126,Brazil,Guaxupé Consorcio Ouro Preto solar project,-21.28,-46.68,solar,1.8,2025.0,0.0425266339668329,0.2550466770638093,25.0,1.1610593998599958,False,0.04937594811159672,0.2961243418079926
BRA-4775de72f3bc,pes,ssp585,Brazil,Guaxupé Consorcio Ouro Preto solar project,-21.28,-46.68,solar,1.8,2025.0,0.0636531934154564,0.3478217482653715,25.0,1.1610593998599958,False,0.07390513854612205,0.40384171029924676
BRA-477a75ef8df2,bau,ssp370,Brazil,Apiacá Private Installation solar project,-21.1523,-41.5693,solar,1.0,2024.0,0.0542826613203293,0.2917476322584555,26.0,1.1669319840609758,False,0.06334417367464186,0.34044964335645145
BRA-477a75ef8df2,opt,ssp126,Brazil,Apiacá Private Installation solar project,-21.1523,-41.5693,solar,1.0,2024.0,0.0520572945066487,0.231332043446292,26.0,1.1669319840609758,False,0.0607473219634901,0.26994876043566135
BRA-477a75ef8df2,pes,ssp585,Brazil,Apiacá Private Installation solar project,-21.1523,-41.5693,solar,1.0,2024.0,0.1218710156503235,0.3438913100650432,26.0,1.1669319840609758,False,0.14221518609235823,0.4012977687555291
BRA-477d73f623e0,bau,ssp370,Brazil,Total power station,-20.8555555,-46.4416666,thermal,25.0,2010.0,0.1103079245942629,0.2557013764902134,40.0,1.0,False,0.1103079245942629,0.2557013764902134
BRA-477d73f623e0,opt,ssp126,Brazil,Total power station,-20.8555555,-46.4416666,thermal,25.0,2010.0,0.1503921453306406,0.1988411776137449,40.0,1.0,False,0.1503921453306406,0.1988411776137449
BRA-477d73f623e0,pes,ssp585,Brazil,Total power station,-20.8555555,-46.4416666,thermal,25.0,2010.0,0.2051725061248777,0.1914342527180359,40.0,1.0,False,0.2051725061248777,0.1914342527180359
BRA-478ff9990859,bau,ssp370,Brazil,Consorcio Rz Sp V solar project,-23.17,-45.7,solar,2.4,2024.0,0.0186099911309539,0.2129547575356296,26.0,1.1669319840609758,False,0.021716593873801197,0.24850371772627627
BRA-478ff9990859,opt,ssp126,Brazil,Consorcio Rz Sp V solar project,-23.17,-45.7,solar,2.4,2024.0,0.010827846200962,0.2214184538178736,26.0,1.1669319840609758,False,0.012635360050395686,0.25838027562140475
BRA-478ff9990859,pes,ssp585,Brazil,Consorcio Rz Sp V solar project,-23.17,-45.7,solar,2.4,2024.0,0.0628670192629339,0.3035666039224269,26.0,1.1669319840609758,False,0.07336153552049503,0.35424157940985
BRA-47b7a8d25567,bau,ssp370,Brazil,Bons Ventos Da Serra wind farm,-3.8672,-41.0202,wind,14.7,2018.0,0.0237497386030694,0.8315153098227617,32.0,1.1280000000000001,False,0.026789705144262287,0.9379492694800753
BRA-47b7a8d25567,opt,ssp126,Brazil,Bons Ventos Da Serra wind farm,-3.8672,-41.0202,wind,14.7,2018.0,0.0277910947560312,0.8166018125221842,32.0,1.1280000000000001,False,0.0313483548848032,0.9211268445250239
