plant_uid,water_scenario,heat_scenario,country,plant_name,lat,lon,bucket,capacity_mw,commissioning_year,hazard_gfdl_esm4,hazard_miroc6,age,age_factor,age_factor_neutralized_missing_year,n_events,rate,event_multiplier,ccrs_gfdl_esm4,ccrs_miroc6,water_risk_band,heat_risk_band_gfdl_esm4,heat_risk_band_miroc6
BRA-4f3dfb25ff06,bau,ssp370,Brazil,Santo Agostinho wind farm,-5.552,-36.2522,wind,31.0,2023.0,0.0381084404250664,0.0393786927818431,27.0,1.108,False,239,1.9274193548387097,1.1921221864951768,0.05033634839438409,0.05201418838117719,Medium-High,LOW,LOW
BRA-4f3dfb25ff06,opt,ssp126,Brazil,Santo Agostinho wind farm,-5.552,-36.2522,wind,31.0,2023.0,0.0290875675764646,0.0305504920208604,27.0,1.108,False,239,1.9274193548387097,1.1921221864951768,0.038420935602261966,0.040353270635824,Low-Medium,LOW,LOW
BRA-4f3dfb25ff06,pes,ssp585,Brazil,Santo Agostinho wind farm,-5.552,-36.2522,wind,31.0,2023.0,0.0271336631704659,0.04267225461298,27.0,1.108,False,239,1.9274193548387097,1.1921221864951768,0.0358400791879706,0.056364559950870315,Low-Medium,LOW,LOW
BRA-4f52673130e2,bau,ssp370,Brazil,Klabin Otacílio Costa power station,-27.5057,-50.1011,thermal,34.0,1955.0,0.1387595483288297,0.1328698230630033,95.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.1654183361508476,0.15839706398909476,Low,LOW,LOW
BRA-4f52673130e2,opt,ssp126,Brazil,Klabin Otacílio Costa power station,-27.5057,-50.1011,thermal,34.0,1955.0,0.1140601131529241,0.1691914673348638,95.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.13597359148375116,0.20169690197556508,Low,LOW,LOW
BRA-4f52673130e2,pes,ssp585,Brazil,Klabin Otacílio Costa power station,-27.5057,-50.1011,thermal,34.0,1955.0,0.1694318005379137,0.1612326575201049,95.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.20198340851907234,0.19220902821729546,Low,LOW,LOW
BRA-4f5c3122378a,bau,ssp370,Brazil,Nova Alvorada do Sul Ebes Sistemas de Energia solar project,-21.6,-53.85,solar,1.0,2024.0,0.4754730808925209,0.7528762365943021,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.6614427313538037,1.0473453373417696,Low-Medium,MEDIUM,MEDIUM
BRA-4f5c3122378a,opt,ssp126,Brazil,Nova Alvorada do Sul Ebes Sistemas de Energia solar project,-21.6,-53.85,solar,1.0,2024.0,0.4202833339460051,0.7342127196109596,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.584666866578232,1.0213820427910931,Low-Medium,MEDIUM,MEDIUM
BRA-4f5c3122378a,pes,ssp585,Brazil,Nova Alvorada do Sul Ebes Sistemas de Energia solar project,-21.6,-53.85,solar,1.0,2024.0,0.5819783273980244,0.7769836877732299,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.8096048965385761,1.0808818276175944,Low-Medium,MEDIUM,MEDIUM
BRA-4f5eec32453a,bau,ssp370,Brazil,Sapezal Agropecuaria Locks II solar project,-13.548,-58.8146,solar,1.0,2023.0,0.4590133302076336,0.6446273279220213,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.6417361358968249,0.9012388601591284,Low-Medium,MEDIUM,MEDIUM
BRA-4f5eec32453a,opt,ssp126,Brazil,Sapezal Agropecuaria Locks II solar project,-13.548,-58.8146,solar,1.0,2023.0,0.3653817541954746,0.5944765399260917,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.5108319511299192,0.8311241798596902,Low-Medium,MEDIUM,MEDIUM
BRA-4f5eec32453a,pes,ssp585,Brazil,Sapezal Agropecuaria Locks II solar project,-13.548,-58.8146,solar,1.0,2023.0,0.6062334509977407,0.6577607787954733,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.8475612508218554,0.9196004402263291,Low-Medium,MEDIUM,MEDIUM
BRA-4f72ff076889,bau,ssp370,Brazil,RLAM power station,-12.62401,-38.670535,thermal,62.5,2001.0,0.2206826714384142,0.1484599570436612,49.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.26308070879675904,0.1769824085978694,Medium-High,LOW,LOW
BRA-4f72ff076889,opt,ssp126,Brazil,RLAM power station,-12.62401,-38.670535,thermal,62.5,2001.0,0.2049068771572796,0.1883937450857885,49.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.24427403442463475,0.22458836331368515,Low-Medium,LOW,LOW
BRA-4f72ff076889,pes,ssp585,Brazil,RLAM power station,-12.62401,-38.670535,thermal,62.5,2001.0,0.1567154055376677,0.2336517257360024,49.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.18682391190704273,0.27854140616277456,Medium-High,LOW,LOW
BRA-4f75996aa5c0,bau,ssp370,Brazil,Araguari Maml solar project,-18.62,-48.16,solar,2.0,2025.0,0.0907502151664212,0.508372028991363,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.12560961165702958,0.703650267074287,Low-Medium,MEDIUM,LOW
BRA-4f75996aa5c0,opt,ssp126,Brazil,Araguari Maml solar project,-18.62,-48.16,solar,2.0,2025.0,0.0721093190439163,0.4533655086624945,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.09980828745528547,0.6275143852535876,Low-Medium,MEDIUM,LOW
BRA-4f75996aa5c0,pes,ssp585,Brazil,Araguari Maml solar project,-18.62,-48.16,solar,2.0,2025.0,0.1749623009779113,0.5212431826222241,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.2421696371755549,0.7214655483514232,Low-Medium,MEDIUM,MEDIUM
BRA-4f85523b8dcf,bau,ssp370,Brazil,Montes Claros Cleber Esteves cramento II solar project,-16.7274,-43.8718,solar,2.4,2023.0,0.0443214496153481,0.6008497277956366,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.061964814400124996,0.8400343894061018,High,MEDIUM,MEDIUM
BRA-4f85523b8dcf,opt,ssp126,Brazil,Montes Claros Cleber Esteves cramento II solar project,-16.7274,-43.8718,solar,2.4,2023.0,0.0413698690632422,0.5547509649259442,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.057838276511911924,0.7755847536183166,Medium-High,MEDIUM,MEDIUM
BRA-4f85523b8dcf,pes,ssp585,Brazil,Montes Claros Cleber Esteves cramento II solar project,-16.7274,-43.8718,solar,2.4,2023.0,0.0872340419013125,0.6393173502839479,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.12195993729220676,0.8938151007454,High,MEDIUM,MEDIUM
BRA-4f8baa920a02,bau,ssp370,Brazil,Cerro Chato wind farm,-30.9163,-55.7084,wind,10.0,2015.0,0.1136749914406906,0.6346760908385901,35.0,1.1400000000000001,False,239,1.9274193548387097,1.1921221864951768,0.15448650645455014,0.8625370520044512,Medium-High,MEDIUM,MEDIUM
BRA-4f8baa920a02,opt,ssp126,Brazil,Cerro Chato wind farm,-30.9163,-55.7084,wind,10.0,2015.0,0.0761902867592873,0.6809149969057025,35.0,1.1400000000000001,False,239,1.9274193548387097,1.1921221864951768,0.10354406961494074,0.9253766174185842,Medium-High,MEDIUM,MEDIUM
BRA-4f8baa920a02,pes,ssp585,Brazil,Cerro Chato wind farm,-30.9163,-55.7084,wind,10.0,2015.0,0.1760366048454494,0.6850243981112571,35.0,1.1400000000000001,False,239,1.9274193548387097,1.1921221864951768,0.23923714218956083,0.9309613729379852,Medium-High,MEDIUM,MEDIUM
BRA-4fa1ba039ad3,bau,ssp370,Brazil,Nicolaas Josef Schoenmaker e Outros solar project,-22.62,-47.0,solar,1.0,2024.0,0.0217989056234616,0.2129547575356296,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.030325013666474082,0.29624679532802867,Low-Medium,MEDIUM,LOW
BRA-4fa1ba039ad3,opt,ssp126,Brazil,Nicolaas Josef Schoenmaker e Outros solar project,-22.62,-47.0,solar,1.0,2024.0,0.0425266339668329,0.2214184538178736,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.05915988529467108,0.30802085912101546,Low-Medium,MEDIUM,LOW
BRA-4fa1ba039ad3,pes,ssp585,Brazil,Nicolaas Josef Schoenmaker e Outros solar project,-22.62,-47.0,solar,1.0,2024.0,0.0699995764369924,0.3035666039224269,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.0973781963537905,0.4222992461935752,Low-Medium,MEDIUM,LOW
BRA-4faf9170bcc0,bau,ssp370,Brazil,Campos Novos Cooperativa de Geracao Compartilhada Cogecom I solar project,-27.3963,-51.2224,solar,1.7,2021.0,0.0179669818981482,0.1359826437081429,29.0,1.1843042371396817,False,239,1.9274193548387097,1.1921221864951768,0.025366420296176286,0.1919851042785022,Low,LOW,LOW
BRA-4faf9170bcc0,opt,ssp126,Brazil,Campos Novos Cooperativa de Geracao Compartilhada Cogecom I solar project,-27.3963,-51.2224,solar,1.7,2021.0,0.0140917505549057,0.0784356201605437,29.0,1.1843042371396817,False,239,1.9274193548387097,1.1921221864951768,0.01989523167057097,0.11073818176377494,Low,LOW,LOW
BRA-4faf9170bcc0,pes,ssp585,Brazil,Campos Novos Cooperativa de Geracao Compartilhada Cogecom I solar project,-27.3963,-51.2224,solar,1.7,2021.0,0.0230526954550949,0.265791384137233,29.0,1.1843042371396817,False,239,1.9274193548387097,1.1921221864951768,0.03254661050969055,0.37525367361907286,Low,LOW,LOW
BRA-4fb4115cd9c6,bau,ssp370,Brazil,Marimbondo hydroelectric plant,-20.303,-49.1977,hydro,1440.0,1975.0,0.1733461142557826,0.2083569683937975,75.0,1.4125,False,239,1.9274193548387097,1.1921221864951768,0.2918927701052029,0.3508465876855325,Low,MEDIUM,MEDIUM
BRA-4fb4115cd9c6,opt,ssp126,Brazil,Marimbondo hydroelectric plant,-20.303,-49.1977,hydro,1440.0,1975.0,0.306076288046107,0.3077883373372628,75.0,1.4125,False,239,1.9274193548387097,1.1921221864951768,0.5153934714075418,0.5182763442789506,Low,MEDIUM,MEDIUM
BRA-4fb4115cd9c6,pes,ssp585,Brazil,Marimbondo hydroelectric plant,-20.303,-49.1977,hydro,1440.0,1975.0,0.3135114891386296,0.1796684095510663,75.0,1.4125,False,239,1.9274193548387097,1.1921221864951768,0.5279134027166641,0.3025387098488559,Low,MEDIUM,MEDIUM
BRA-4fb44f47c68c,bau,ssp370,Brazil,Balsas Private Installation I solar project,-7.5321,-46.0372,solar,1.0,2019.0,0.0431022831253005,0.8306607656020247,31.0,1.1956840087273461,False,239,1.9274193548387097,1.1921221864951768,0.061438056211741955,1.1840250471555502,Low-Medium,MEDIUM,MEDIUM
BRA-4fb44f47c68c,opt,ssp126,Brazil,Balsas Private Installation I solar project,-7.5321,-46.0372,solar,1.0,2019.0,0.0099873116418328,0.8172981864975335,31.0,1.1956840087273461,False,239,1.9274193548387097,1.1921221864951768,0.014235928344476309,1.1649780077268272,Low-Medium,LOW,MEDIUM
BRA-4fb44f47c68c,pes,ssp585,Brazil,Balsas Private Installation I solar project,-7.5321,-46.0372,solar,1.0,2019.0,0.046455582620189,0.8394764812772533,31.0,1.1956840087273461,False,239,1.9274193548387097,1.1921221864951768,0.06621785412320882,1.1965909809281745,Low-Medium,MEDIUM,MEDIUM
BRA-4fcd94e5c0fb,bau,ssp370,Brazil,Caetité Rio Energy wind farm,-14.0754,-42.5263,wind,25.2,2024.0,0.0854005729260453,0.7782245199153061,26.0,1.104,False,239,1.9274193548387097,1.1921221864951768,0.11239594116788987,1.0242235427572157,Medium-High,MEDIUM,MEDIUM
BRA-4fcd94e5c0fb,opt,ssp126,Brazil,Caetité Rio Energy wind farm,-14.0754,-42.5263,wind,25.2,2024.0,0.016118321996264,0.6957438780760118,26.0,1.104,False,239,1.9274193548387097,1.1921221864951768,0.021213370223944775,0.9156705313425603,Medium-High,MEDIUM,MEDIUM
BRA-4fcd94e5c0fb,pes,ssp585,Brazil,Caetité Rio Energy wind farm,-14.0754,-42.5263,wind,25.2,2024.0,0.1476917526856886,0.7661756230806032,26.0,1.104,False,239,1.9274193548387097,1.1921221864951768,0.19437754311342065,1.0083659547648731,Medium-High,MEDIUM,MEDIUM
BRA-4fd088bf161f,bau,ssp370,Brazil,Juína Consorcio Vale do Araguaia solar project,-15.0,-56.0,solar,2.0,2025.0,0.5526118271050527,0.7817462482595433,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.7648836630574858,1.082034268217961,Low-Medium,MEDIUM,MEDIUM
BRA-4fd088bf161f,opt,ssp126,Brazil,Juína Consorcio Vale do Araguaia solar project,-15.0,-56.0,solar,2.0,2025.0,0.5424373942590172,0.7574309722163083,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.750800979547839,1.0483788947786445,Low-Medium,MEDIUM,MEDIUM
BRA-4fd088bf161f,pes,ssp585,Brazil,Juína Consorcio Vale do Araguaia solar project,-15.0,-56.0,solar,2.0,2025.0,0.6462572257212607,0.804230455026958,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.8945005695527332,1.1131552134993812,Low-Medium,MEDIUM,MEDIUM
BRA-4fd5e9d2b772,bau,ssp370,Brazil,Três Rios Consorcio Empresarial Rio Minas solar project,-22.1202,-43.1072,solar,3.5,2023.0,0.0807561056480023,0.3341539820917074,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.11290328140401115,0.46717311056101196,Low,MEDIUM,LOW
BRA-4fd5e9d2b772,opt,ssp126,Brazil,Três Rios Consorcio Empresarial Rio Minas solar project,-22.1202,-43.1072,solar,3.5,2023.0,0.0406119365482124,0.2705471943335319,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.05677862823710961,0.3782459019017848,Low,MEDIUM,LOW
BRA-4fd5e9d2b772,pes,ssp585,Brazil,Três Rios Consorcio Empresarial Rio Minas solar project,-22.1202,-43.1072,solar,3.5,2023.0,0.0907509269613814,0.3976905936959928,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.126876814603419,0.5560022075296503,Low,MEDIUM,LOW
BRA-4fdd5ba1f56c,bau,ssp370,Brazil,Sol do Cerrado (GIP/Vale) solar project,-15.3909,-43.8048,solar,39.5,2023.0,0.086849882071947,0.6801226880329374,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.12142285213968564,0.9508641188189189,High,MEDIUM,MEDIUM
BRA-4fdd5ba1f56c,opt,ssp126,Brazil,Sol do Cerrado (GIP/Vale) solar project,-15.3909,-43.8048,solar,39.5,2023.0,0.0406119365482124,0.631747780175611,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.05677862823710961,0.8832322563004971,High,MEDIUM,MEDIUM
BRA-4fdd5ba1f56c,pes,ssp585,Brazil,Sol do Cerrado (GIP/Vale) solar project,-15.3909,-43.8048,solar,39.5,2023.0,0.1175360320675821,0.6915960083259204,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.16432446311216312,0.9669047079394897,High,MEDIUM,MEDIUM
BRA-4fdd7129c9ee,bau,ssp370,Brazil,Umburanas wind farm,-10.6401,-41.6154,wind,17.5,2019.0,0.0179669818981482,0.7738236479549552,31.0,1.124,False,239,1.9274193548387097,1.1921221864951768,0.024074773625537022,1.0368813892177902,Low-Medium,LOW,MEDIUM
BRA-4fdd7129c9ee,opt,ssp126,Brazil,Umburanas wind farm,-10.6401,-41.6154,wind,17.5,2019.0,0.0322266043093137,0.7206598994533336,31.0,1.124,False,239,1.9274193548387097,1.1921221864951768,0.04318188819160815,0.9656448722826095,Low-Medium,LOW,MEDIUM
BRA-4fdd7129c9ee,pes,ssp585,Brazil,Umburanas wind farm,-10.6401,-41.6154,wind,17.5,2019.0,0.0209185624502541,0.7688978521863824,31.0,1.124,False,239,1.9274193548387097,1.1921221864951768,0.02802973022494289,1.03028109214362,Low-Medium,LOW,MEDIUM
BRA-4fea71627644,bau,ssp370,Brazil,Bortolo Carolo power station,-21.71945,-48.2481713,thermal,11.0,1994.0,0.1925935152407479,0.3034928493198665,56.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.22959500249359252,0.36180055911685044,Low-Medium,MEDIUM,LOW
BRA-4fea71627644,opt,ssp126,Brazil,Bortolo Carolo power station,-21.71945,-48.2481713,thermal,11.0,1994.0,0.2876269483056006,0.296635829849302,56.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.3428864665090078,0.3536261540727611,Low-Medium,MEDIUM,LOW
BRA-4fea71627644,pes,ssp585,Brazil,Bortolo Carolo power station,-21.71945,-48.2481713,thermal,11.0,1994.0,0.2528214689667746,0.2169074961580769,56.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.3013940823775938,0.2585802385871608,Low-Medium,MEDIUM,LOW
BRA-500c0d1f4293,bau,ssp370,Brazil,UFV Usina Fotovoltaica 14 solar project,-23.12,-52.52,solar,2.0,2023.0,0.4047181361466332,0.5957809714898985,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.5658272553884671,0.8329478760711282,Low,MEDIUM,MEDIUM
BRA-500c0d1f4293,opt,ssp126,Brazil,UFV Usina Fotovoltaica 14 solar project,-23.12,-52.52,solar,2.0,2023.0,0.3865931317795551,0.5796241909974791,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.5404870974885205,0.8103594473711418,Low,MEDIUM,MEDIUM
BRA-500c0d1f4293,pes,ssp585,Brazil,UFV Usina Fotovoltaica 14 solar project,-23.12,-52.52,solar,2.0,2023.0,0.5140077383404726,0.6227003514672492,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.7186225717550968,0.8705832512346099,Low,MEDIUM,MEDIUM
BRA-50207b5a1835,bau,ssp370,Brazil,Cristal wind farm,-11.6643,-41.362,wind,29.9,2017.0,0.0297268349902536,0.8126826277629057,33.0,1.1320000000000001,False,239,1.9274193548387097,1.1921221864951768,0.040115838103615895,1.0967008339652287,Low-Medium,LOW,MEDIUM
BRA-50207b5a1835,opt,ssp126,Brazil,Cristal wind farm,-11.6643,-41.362,wind,29.9,2017.0,0.0303602643218431,0.748680509429271,33.0,1.1320000000000001,False,239,1.9274193548387097,1.1921221864951768,0.040970639784469486,1.0103311071442487,Low-Medium,LOW,MEDIUM
BRA-50207b5a1835,pes,ssp585,Brazil,Cristal wind farm,-11.6643,-41.362,wind,29.9,2017.0,0.0223485815762055,0.8008251857248472,33.0,1.1320000000000001,False,239,1.9274193548387097,1.1921221864951768,0.03015901560493926,1.0806994256323967,Low-Medium,LOW,MEDIUM
BRA-5022d6a0000c,bau,ssp370,Brazil,Rolim de Moura Private Installation solar project,-11.81,-61.6,solar,1.4,2025.0,0.660865861796328,0.6877876733143231,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.9147207431453028,0.9519838866395385,Low-Medium,MEDIUM,MEDIUM
BRA-5022d6a0000c,opt,ssp126,Brazil,Rolim de Moura Private Installation solar project,-11.81,-61.6,solar,1.4,2025.0,0.6005713473451856,0.6485556143389924,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.8312656182029713,0.8976818259407296,Low-Medium,MEDIUM,MEDIUM
BRA-5022d6a0000c,pes,ssp585,Brazil,Rolim de Moura Private Installation solar project,-11.81,-61.6,solar,1.4,2025.0,0.7502278613189777,0.7061576441746578,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,1.0384088912819365,0.977410216502075,Low-Medium,HIGH,MEDIUM
BRA-502b41c13fe9,bau,ssp370,Brazil,Fss Consorcio de Energia solar project,-20.08,-45.27,solar,1.0,2025.0,0.0291837058095261,0.2893621089802082,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.040393887185007464,0.400513233721916,Low-Medium,MEDIUM,LOW
BRA-502b41c13fe9,opt,ssp126,Brazil,Fss Consorcio de Energia solar project,-20.08,-45.27,solar,1.0,2025.0,0.0216372520456131,0.2468459656332064,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.02994865435625292,0.34166559082456305,Low-Medium,LOW,LOW
BRA-502b41c13fe9,pes,ssp585,Brazil,Fss Consorcio de Energia solar project,-20.08,-45.27,solar,1.0,2025.0,0.0411549197903815,0.3366472156032979,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.05696353979068899,0.46596171634199046,Low-Medium,MEDIUM,LOW
BRA-5031894bea38,bau,ssp370,Brazil,Porteirinha Consorcio UFV Mirabela V solar project,-15.83,-43.08,solar,2.5,2020.0,0.053050810013508,0.6008497277956366,30.0,1.190014107479704,False,239,1.9274193548387097,1.1921221864951768,0.07526011887809646,0.8523907915874878,Medium-High,MEDIUM,MEDIUM
BRA-5031894bea38,opt,ssp126,Brazil,Porteirinha Consorcio UFV Mirabela V solar project,-15.83,-43.08,solar,2.5,2020.0,0.0300343341120651,0.5547509649259442,30.0,1.190014107479704,False,239,1.9274193548387097,1.1921221864951768,0.042607974414018146,0.7869931403014313,High,MEDIUM,MEDIUM
BRA-5031894bea38,pes,ssp585,Brazil,Porteirinha Consorcio UFV Mirabela V solar project,-15.83,-43.08,solar,2.5,2020.0,0.0768432184991046,0.6393173502839479,30.0,1.190014107479704,False,239,1.9274193548387097,1.1921221864951768,0.1090130340657495,0.9069625849435343,High,MEDIUM,MEDIUM
BRA-50338ab5486f,bau,ssp370,Brazil,Loanda Platão Investimentos I solar project,-22.93,-53.13,solar,1.0,2020.0,0.484358935980174,0.6864944664693341,30.0,1.190014107479704,False,239,1.9274193548387097,1.1921221864951768,0.6871320361037734,0.9738900337710616,Low,MEDIUM,MEDIUM
BRA-50338ab5486f,opt,ssp126,Brazil,Loanda Platão Investimentos I solar project,-22.93,-53.13,solar,1.0,2020.0,0.4443238673488434,0.6843201003853421,30.0,1.190014107479704,False,239,1.9274193548387097,1.1921221864951768,0.6303365974720259,0.9708053862430772,Low,MEDIUM,MEDIUM
BRA-50338ab5486f,pes,ssp585,Brazil,Loanda Platão Investimentos I solar project,-22.93,-53.13,solar,1.0,2020.0,0.5969733201030433,0.716759578343027,30.0,1.190014107479704,False,239,1.9274193548387097,1.1921221864951768,0.8468915559737382,1.0168253992611087,Low,MEDIUM,MEDIUM
BRA-504468c41b4d,bau,ssp370,Brazil,Passo São João hydroelectric plant,-28.1421,-55.057,hydro,77.0,2012.0,0.2132251166389572,0.225293757412478,38.0,1.209,False,239,1.9274193548387097,1.1921221864951768,0.3073161842463572,0.32471042320854515,Low,MEDIUM,MEDIUM
BRA-504468c41b4d,opt,ssp126,Brazil,Passo São João hydroelectric plant,-28.1421,-55.057,hydro,77.0,2012.0,0.3690677959676947,0.2359263293919023,38.0,1.209,False,239,1.9274193548387097,1.1921221864951768,0.5319284546438025,0.3400348910805651,Low,MEDIUM,MEDIUM
BRA-504468c41b4d,pes,ssp585,Brazil,Passo São João hydroelectric plant,-28.1421,-55.057,hydro,77.0,2012.0,0.2909641611468208,0.2229205287811166,38.0,1.209,False,239,1.9274193548387097,1.1921221864951768,0.4193595818615023,0.32128994639591374,Low,MEDIUM,MEDIUM
BRA-5045c3a80817,bau,ssp370,Brazil,Tubarão P&D 2 wind farm,-28.4437,-48.9763,wind,4.2,2021.0,0.0164427494446353,0.0237498571459839,29.0,1.116,False,239,1.9274193548387097,1.1921221864951768,0.021875571324642983,0.031597008498877366,Low,LOW,LOW
BRA-5045c3a80817,opt,ssp126,Brazil,Tubarão P&D 2 wind farm,-28.4437,-48.9763,wind,4.2,2021.0,0.0179669818981482,0.0195579901732543,29.0,1.116,False,239,1.9274193548387097,1.1921221864951768,0.023903422923575904,0.02602011363381087,Low,LOW,LOW
BRA-5045c3a80817,pes,ssp585,Brazil,Tubarão P&D 2 wind farm,-28.4437,-48.9763,wind,4.2,2021.0,0.0164427494446353,0.046951059539251,29.0,1.116,False,239,1.9274193548387097,1.1921221864951768,0.021875571324642983,0.062464082127916,Low,LOW,LOW
BRA-505f2602c66c,bau,ssp370,Brazil,Arinos Solar Complex,-15.7504,-45.9544,solar,48.1,2024.0,0.1136711217837292,0.6278412538088058,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.15813079707382313,0.8734059833552725,Medium-High,MEDIUM,MEDIUM
BRA-505f2602c66c,opt,ssp126,Brazil,Arinos Solar Complex,-15.7504,-45.9544,solar,48.1,2024.0,0.0380133561854282,0.5721223850182792,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.05288134944678031,0.7958940436854829,Medium-High,MEDIUM,MEDIUM
BRA-505f2602c66c,pes,ssp585,Brazil,Arinos Solar Complex,-15.7504,-45.9544,solar,48.1,2024.0,0.1195273024488077,0.6438728009790065,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.16627747937840232,0.8957078775617331,Medium-High,MEDIUM,MEDIUM
BRA-50746ac49be0,bau,ssp370,Brazil,Sete Lagoas Private Installation solar project,-19.4661,-44.2469,solar,2.0,2024.0,0.0292764015970353,0.5645197688558067,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.04072714905374677,0.7853178504118259,Low-Medium,MEDIUM,MEDIUM
BRA-50746ac49be0,opt,ssp126,Brazil,Sete Lagoas Private Installation solar project,-19.4661,-44.2469,solar,2.0,2024.0,0.0179669818981482,0.5265253222206733,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.02499432682621598,0.7324628065228118,Low-Medium,LOW,MEDIUM
BRA-50746ac49be0,pes,ssp585,Brazil,Sete Lagoas Private Installation solar project,-19.4661,-44.2469,solar,2.0,2024.0,0.0462633654737497,0.5889255319490887,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.06435814781172317,0.8192693300011477,Low-Medium,MEDIUM,MEDIUM
BRA-507d3d5352cf,bau,ssp370,Brazil,Canoas I hydroelectric plant,-22.9392,-50.5202,hydro,83.0,1999.0,0.3259266956181196,0.2464840959015116,51.0,1.2805,False,239,1.9274193548387097,1.1921221864951768,0.49753116184480717,0.37626104353793915,Low-Medium,MEDIUM,LOW
BRA-507d3d5352cf,opt,ssp126,Brazil,Canoas I hydroelectric plant,-22.9392,-50.5202,hydro,83.0,1999.0,0.2153219305700692,0.2867885720163843,51.0,1.2805,False,239,1.9274193548387097,1.1921221864951768,0.32869160988492435,0.43778632851328897,Low-Medium,MEDIUM,LOW
BRA-507d3d5352cf,pes,ssp585,Brazil,Canoas I hydroelectric plant,-22.9392,-50.5202,hydro,83.0,1999.0,0.2232159052550027,0.282480709330058,51.0,1.2805,False,239,1.9274193548387097,1.1921221864951768,0.3407418605988769,0.4312103224474738,Low-Medium,MEDIUM,MEDIUM
BRA-5089dad1c77d,bau,ssp370,Brazil,Conquista do Pontal power station,-22.1202,-51.7568,thermal,110.0,2010.0,0.2996317780830818,0.3701981696964145,40.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.357197690431841,0.4413214514950021,Low,MEDIUM,MEDIUM
BRA-5089dad1c77d,opt,ssp126,Brazil,Conquista do Pontal power station,-22.1202,-51.7568,thermal,110.0,2010.0,0.2182816581445146,0.2858620010130945,40.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.2602184075790315,0.34078243368361666,Low,MEDIUM,MEDIUM
BRA-5089dad1c77d,pes,ssp585,Brazil,Conquista do Pontal power station,-22.1202,-51.7568,thermal,110.0,2010.0,0.3278261447987375,0.3448385937563832,40.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.3908088205277554,0.41108973837678153,Low,MEDIUM,MEDIUM
